,RRI_A,RRI_C,RRI_D,RRI_E,RRI_F,RRI_G,RRI_H,RRI_I,RRI_K,RRI_L,RRI_M,RRI_N,RRI_P,RRI_Q,RRI_R,RRI_S,RRI_T,RRI_V,RRI_W,RRI_Y,type_right,type_left,type
7223,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7224,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7225,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7226,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7227,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7228,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7229,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7230,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7231,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7232,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7233,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7234,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7235,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7236,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7237,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7238,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7239,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7240,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7241,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7242,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7243,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7244,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7245,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7246,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7247,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7248,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7249,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7250,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7251,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7252,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7253,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7254,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7255,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7256,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7257,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7258,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7259,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7260,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7261,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7262,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7263,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7264,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7265,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7266,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7267,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7268,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7269,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7270,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7271,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7272,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7273,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7274,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7275,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7276,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7277,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7278,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7279,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7280,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7281,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7282,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7283,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7284,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7285,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7286,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7287,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7288,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7289,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7290,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7291,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7292,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7293,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7294,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7295,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7296,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7297,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7298,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7299,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7300,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7301,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7302,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7303,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7304,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7305,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7306,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7307,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7308,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7309,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7310,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7311,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7312,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7313,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7314,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7315,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7316,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7317,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7318,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7319,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7320,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7321,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7322,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7323,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7324,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7325,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7326,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7327,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7328,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7329,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7330,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7331,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7332,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7333,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7334,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7335,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7336,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7337,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7338,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7339,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7340,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7341,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7342,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7343,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7344,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7345,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7346,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7347,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7348,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7349,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7350,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7351,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7352,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7353,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7354,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7355,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7356,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7357,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7358,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7359,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7360,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7361,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7362,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7363,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7364,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7365,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7366,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7367,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7368,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7369,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7370,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7371,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7372,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7373,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7374,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7375,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7376,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7377,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7378,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7379,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7380,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7381,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7382,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7383,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7384,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7385,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7386,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7387,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7388,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7389,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7390,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7391,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7392,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7393,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7394,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7395,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7396,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7397,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7398,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7399,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7400,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7401,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7402,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7403,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7404,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7405,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7406,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7407,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7408,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7409,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7410,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7411,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7412,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7413,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7414,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7415,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7416,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7417,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7418,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7419,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7420,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7421,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7422,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7423,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7424,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7425,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7426,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7427,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7428,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7429,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7430,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7431,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7432,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7433,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7434,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7435,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7436,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7437,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7438,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7439,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7440,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7441,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7442,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7443,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7444,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7445,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7446,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7447,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7448,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7449,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7450,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7451,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7452,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7453,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7454,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7455,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7456,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7457,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7458,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7459,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7460,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7461,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7462,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7463,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7464,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7465,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7466,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7467,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7468,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7469,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7470,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7471,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7472,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7473,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7474,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7475,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7476,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7477,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7478,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7479,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7480,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7481,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7482,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7483,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7484,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7485,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7486,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7487,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7488,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7489,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7490,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7491,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7492,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7493,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7494,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7495,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7496,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7497,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7498,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7499,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7500,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7501,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7502,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7503,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7504,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7505,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7506,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7507,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7508,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7509,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7510,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7511,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7512,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7513,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7514,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7515,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7516,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7517,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7518,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7519,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7520,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7521,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7522,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7523,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7524,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7525,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7526,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7527,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7528,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7529,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7530,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7531,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7532,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7533,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7534,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7535,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7536,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
7537,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
